2.3141	3.12%	4 (x27)
2.3199	18.75%	4 (x24)
2.2793	21.88%	4 (x19)
2.2648	9.38%	4 (x25)
2.3495	3.12%	4 (x27)
2.3318	3.12%	4 (x28)
2.3271	18.75%	4 (x30)
2.3265	12.50%	4 (x31)
2.3054	18.75%	4 (x29)
2.3417	9.38%	4 (x30)
2.3273	21.88%	4 (x29)
2.2805	6.25%	4 (x30)
2.2659	18.75%	4 (x27)
2.3235	3.12%	4 (x29)
2.2906	9.38%	1 (x19)
2.3151	3.12%	1 (x25)
2.2993	12.50%	1 (x27)
2.2861	12.50%	1 (x25)
2.2870	12.50%	1 (x30)
2.2712	21.88%	1 (x26)
2.2757	21.88%	1 (x30)
2.2885	18.75%	1 (x29)
2.3145	9.38%	1 (x30)
2.3310	9.38%	1 (x31)
2.3027	9.38%	1 (x30)
2.3226	9.38%	1 (x28)
2.3126	6.25%	1 (x31)
2.3214	9.38%	1 (x32)
2.2875	9.38%	1 (x31)
2.3000	9.38%	1 (x31)
2.2996	9.38%	1 (x29)
2.3557	3.12%	1 (x30)
2.3082	12.50%	1 (x29)
2.2812	18.75%	1 (x29)
2.3463	9.38%	1 (x28)
2.2866	15.62%	1 (x29)
2.3220	6.25%	1 (x28)
2.3052	12.50%	1 (x24)
2.2874	15.62%	1 (x25)
2.2667	12.50%	1 (x27)
2.3113	3.12%	3 (x28)
2.2834	12.50%	3 (x28)
2.2975	15.62%	7 (x26)
2.3139	3.12%	7 (x29)
2.3271	6.25%	7 (x24)
2.3095	9.38%	7 (x28)
2.2864	6.25%	7 (x28)
2.3073	6.25%	7 (x30)
2.3105	9.38%	1 (x29)
2.3191	12.50%	1 (x28)
2.3054	6.25%	1 (x28)
2.3062	3.12%	1 (x29)
2.3104	6.25%	1 (x28)
2.2965	15.62%	1 (x31)
2.3001	12.50%	1 (x27)
2.3166	6.25%	1 (x29)
2.2885	18.75%	1 (x26)
2.3201	3.12%	1 (x30)
2.3071	15.62%	1 (x27)
2.2780	21.88%	1 (x28)
2.3034	12.50%	1 (x29)
2.3056	9.38%	1 (x25)
2.3077	9.38%	1 (x29)
2.2822	9.38%	1 (x30)
2.2551	18.75%	1 (x27)
2.2785	3.12%	1 (x24)
2.2632	6.25%	4 (x28)
2.3190	3.12%	4 (x31)
2.2855	15.62%	1 (x27)
2.3350	18.75%	1 (x26)
2.2993	18.75%	1 (x29)
2.2851	9.38%	1 (x29)
2.3141	9.38%	1 (x30)
2.3446	3.12%	1 (x30)
2.2979	18.75%	1 (x32)
2.3008	25.00%	1 (x27)
2.2874	12.50%	1 (x29)
2.3655	6.25%	1 (x28)
2.3368	6.25%	1 (x28)
2.2895	12.50%	1 (x29)
2.2996	9.38%	1 (x31)
2.2983	15.62%	1 (x28)
2.3126	6.25%	1 (x30)
2.2859	21.88%	1 (x30)
2.3337	3.12%	1 (x31)
2.3141	6.25%	1 (x28)
2.2760	15.62%	1 (x30)
2.2882	12.50%	1 (x29)
2.2888	12.50%	1 (x29)
2.3111	9.38%	1 (x27)
2.2951	12.50%	1 (x24)
2.2897	12.50%	1 (x28)
